公共体育与艺术部,楼恒阳
光电信息工程学系,徐之海
农业与生物技术学院,骆耀平
农业与生物技术学院,王洪凯
管理学院,姚卫红
计算机科学与技术学院,王强
人文学院,王德华
化学工程与生物工程学系,杨亦文
数学系,陈明飞
化学系,赵华绒
思想政治理论教学科研部,夏婉婉
控制科学与工程学系,丁立仲
药学院,游剑
法学院,胡炜
化学系,楼辉
电气工程学院,姚缨英
公共体育与艺术部,骆文棽
经济学院,赵伟
心理与行为科学系,马剑虹
外国语言文化与国际交流学院,Sarah  Kimmet
公共体育与艺术部,卢芬
建筑工程学院,顾哲
法学院,叶良芳
经济学院,宋华盛
外国语言文化与国际交流学院,朱晨晨
外国语言文化与国际交流学院,黄天海
动物科学学院,姜中其
建筑工程学院,应放天
管理学院,陈学军
动物科学学院,吴小锋
建筑工程学院,赖俊英
公共体育与艺术部,晋卫平
光电信息工程学系,李奇
数学系,朱静芬
外国语言文化与国际交流学院,冯全功
生物医学工程与仪器科学学院,田翔
信息与电子工程学系,徐文
医学院,余运贤
传媒与国际文化学院,陈强
物理学系,刘才明
管理学院,王小毅
人文学院,王彦君
经济学院,汪韬
人文学院,陈辉
团委,朱佐想
光电信息工程学系,陈侃
材料科学与工程学系,皮孝东
高分子科学与工程学系,仝维鋆
能源工程学系,蒋旭光
化学工程与生物工程学系,陈丰秋
电气工程学院,辛焕海
公共管理学院,田传浩
学生工作部,陈海贤
计算机科学与技术学院,王总辉
建筑工程学院,程伟平
光电信息工程学系,李晓彤
地球科学系,吴宏海
生物医学工程与仪器科学学院,王平
数学系,王何宇
外国语言文化与国际交流学院,谢秀娟
建筑工程学院,金建明
化学系,习玲玲
农业与生物技术学院,李红叶
外国语言文化与国际交流学院,吴晓岚
农业与生物技术学院,陈卫良
思想政治理论教学科研部,卢旭东
外国语言文化与国际交流学院,王鸣
医学院,王会平
医学院,王建炳
机械工程学系,邱清盈
电气工程学院,邓焰
信息与电子工程学系,胡冰
建筑工程学院,詹良通
农业与生物技术学院,倪琪
能源工程学系,韩晓红
信息与电子工程学系,马洪庆
建筑工程学院,朱斌
计算机科学与技术学院,金波
计算机科学与技术学院,陆汉权
建筑工程学院,王殿海
管理学院,史煜筠
电气工程学院,祁才君
环境与资源学院,徐建明
建筑工程学院,边学成
化学系,林峰
医学院,胡军
数学系,阮火军
生命科学学院,易文
光电信息工程学系,汪凯巍
